order_id,customer_id,payment_company,payment_country,shipping_city,shipping_country,国家是否相同,product_details
'50015','28963',,United States,Plain City,United States,TRUE,"'Product Qty: 2, Product SKU: 81042 ; Product Qty: 1, Product SKU: 50200 ; Product Qty: 2, Product SKU: 62003 ; Product Qty: 1, Product SKU: 86062 ; Product Qty: 1, Product SKU: 60984 ; Product Qty: 1, Product SKU: 11010 ; Product Qty: 1, Product SKU: 87052 ; Product Qty: 1, Product SKU: 14202 ; Product Qty: 2, Product SKU: 95010 ; Product Qty: 1, Product SKU: 13402 ; Product Qty: 1, Product SKU: 14403 ; Product Qty: 1, Product SKU: 11007 ; Product Qty: 1, Product SKU: 10060 ; Product Qty: 1, Product SKU: 59060 ; Product Qty: 1, Product SKU: 95060 ; Product Qty: 1, Product SKU: 59061 ; Product Qty: 2, Product SKU: 59035 ; Product Qty: 1, Product SKU: 95062 ; Product Qty: 1, Product SKU: 59005 ; Product Qty: 1, Product SKU: 50220 ; Product Qty: 1, Product SKU: 87050 ; Product Qty: 1, Product SKU: 59012 ; Product Qty: 1, Product SKU: 59011 ; Product Qty: 1, Product SKU: 59000 ; Product Qty: 1, Product SKU: 59001 ; Product Qty: 1, Product SKU: 50000 ; Product Qty: 1, Product SKU: 14240 ; Product Qty: 1, Product SKU: 59004 ; '"
'50016','29490',,"Korea, Republic of",SEOUL,"Korea, Republic of",TRUE,"'Product Qty: 1, Product SKU: 90053 ; Product Qty: 1, Product SKU: 98052 ; '"
'50017','27301',Lowell School,United States,Washington,United States,TRUE,"'Product Qty: 6, Product SKU: 90058 ; '"
'50018','256',,Canada,Mirabel,Canada,TRUE,"'Product Qty: 10, Product SKU: 94010 ; Product Qty: 20, Product SKU: 14204 ; Product Qty: 10, Product SKU: 90040 ; Product Qty: 10, Product SKU: 98000 ; Product Qty: 10, Product SKU: 13402 ; Product Qty: 10, Product SKU: 10041 ; Product Qty: 20, Product SKU: 11014 ; Product Qty: 10, Product SKU: 86502 ; Product Qty: 10, Product SKU: 59035 ; Product Qty: 4, Product SKU: 98060 ; Product Qty: 10, Product SKU: 13600 ; Product Qty: 6, Product SKU: 95008 ; Product Qty: 40, Product SKU: 81320 ; Product Qty: 50, Product SKU: 90109 ; Product Qty: 10, Product SKU: 98056 ; Product Qty: 30, Product SKU: 90058 ; Product Qty: 10, Product SKU: 83005 ; Product Qty: 10, Product SKU: 13602 ; Product Qty: 50, Product SKU: 90107 ; Product Qty: 10, Product SKU: 81300 ; Product Qty: 6, Product SKU: 95012 ; Product Qty: 4, Product SKU: 95061 ; Product Qty: 10, Product SKU: 83051 ; Product Qty: 100, Product SKU: 90053 ; Product Qty: 10, Product SKU: 83050 ; Product Qty: 10, Product SKU: 12008 ; '"
'50019','29495',,United States,Tucson,United States,TRUE,"'Product Qty: 1, Product SKU: 14202 ; Product Qty: 1, Product SKU: 87010 ; '"
'50020','6110',,Italy,Settimo Torinese,Italy,TRUE,"'Product Qty: 2, Product SKU: 61400 ; Product Qty: 1, Product SKU: 72341 ; Product Qty: 1, Product SKU: 60711 ; Product Qty: 1, Product SKU: 98050 ; '"
'50021','29499',,United States,Takoma Park,United States,TRUE,"'Product Qty: 2, Product SKU: 14230 ; Product Qty: 2, Product SKU: 14206 ; Product Qty: 1, Product SKU: 10031 ; Product Qty: 1, Product SKU: 11005 ; '"
'50022','29500',Eiffage,"France, Metropolitan",Paris,"France, Metropolitan",TRUE,"'Product Qty: 1, Product SKU: 14202 ; Product Qty: 1, Product SKU: 10031 ; Product Qty: 1, Product SKU: 14204 ; Product Qty: 1, Product SKU: 14206 ; '"
'50023','29514',Georgia Tech,United States,Atlanta,United States,TRUE,"'Product Qty: 2, Product SKU: 85001 ; '"
'50024','29516',,"France, Metropolitan",Grans,"France, Metropolitan",TRUE,"'Product Qty: 1, Product SKU: 13030 ; '"
'50025','29517',,"France, Metropolitan",Anthy su Léman,"France, Metropolitan",TRUE,"'Product Qty: 1, Product SKU: 94004 ; Product Qty: 1, Product SKU: 90092 ; '"
'50026','29518',,"France, Metropolitan",CHÂTEAU-RENARD,"France, Metropolitan",TRUE,"'Product Qty: 1, Product SKU: 10041 ; '"
'50027','29518',,"France, Metropolitan",CHÂTEAU-RENARD,"France, Metropolitan",TRUE,"'Product Qty: 1, Product SKU: 10041 ; '"
'50028','29519',,United Kingdom,Katikati,New Zealand,FALSE,"'Product Qty: 1, Product SKU: 90053 ; Product Qty: 1, Product SKU: 98056 ; '"
'50029','20005',,United States,Boca Raton,United States,TRUE,"'Product Qty: 3, Product SKU: 84420 ; Product Qty: 3, Product SKU: 84416 ; Product Qty: 5, Product SKU: 61512 ; Product Qty: 5, Product SKU: 61513 ; Product Qty: 5, Product SKU: 61516 ; Product Qty: 2, Product SKU: 70552 ; '"
'50030','17338',Baptist (STW) Lui Ming Choi Primary Scho,Hong Kong,HONG KONG,Hong Kong,TRUE,"'Product Qty: 14, Product SKU: 70018 ; '"
'50031','29527',University Of Calif. Irvine,United States,Irvine,United States,TRUE,"'Product Qty: 3, Product SKU: 71942 ; Product Qty: 2, Product SKU: 83016 ; Product Qty: 3, Product SKU: 87330 ; Product Qty: 3, Product SKU: 85008 ; Product Qty: 1, Product SKU: 84750 ; Product Qty: 1, Product SKU: 95017 ; '"
'50032','29048',,Russian Federation,Khabarovsk,Russian Federation,TRUE,"'Product Qty: 2, Product SKU: 80042 ; '"
'50033','20005',,United States,Boca Raton,United States,TRUE,"'Product Qty: 3, Product SKU: 84420 ; Product Qty: 3, Product SKU: 84416 ; Product Qty: 5, Product SKU: 61512 ; Product Qty: 5, Product SKU: 61516 ; Product Qty: 2, Product SKU: 70552 ; Product Qty: 5, Product SKU: 98050 ; '"
'50034','29533',,United States,LILBURN,United States,TRUE,"'Product Qty: 1, Product SKU: 94010 ; Product Qty: 1, Product SKU: 11008 ; '"
'50035','29539',,United States,South Jordan,United States,TRUE,"'Product Qty: 1, Product SKU: 10041 ; Product Qty: 1, Product SKU: 11001 ; Product Qty: 1, Product SKU: 90053 ; '"
'50036','2049',Smart Robot,Taiwan,TAIPEI,Taiwan,TRUE,"'Product Qty: 250, Product SKU: 87020 ; Product Qty: 30, Product SKU: 94010 ; Product Qty: 30, Product SKU: 98052 ; Product Qty: 4, Product SKU: 50000 ; Product Qty: 5, Product SKU: 13603 ; Product Qty: 5, Product SKU: 13604 ; Product Qty: 5, Product SKU: 59000 ; Product Qty: 5, Product SKU: 13602 ; Product Qty: 2, Product SKU: 11014 ; Product Qty: 9, Product SKU: 13005 ; Product Qty: 8, Product SKU: 13402 ; Product Qty: 6, Product SKU: 11032 ; Product Qty: 6, Product SKU: 13614 ; Product Qty: 7, Product SKU: 11010 ; Product Qty: 6, Product SKU: 11028 ; Product Qty: 4, Product SKU: 11007 ; Product Qty: 4, Product SKU: 11024 ; Product Qty: 6, Product SKU: 11036 ; Product Qty: 5, Product SKU: 11012 ; Product Qty: 6, Product SKU: 12015 ; Product Qty: 7, Product SKU: 59002 ; Product Qty: 1, Product SKU: 90105 ; Product Qty: 3, Product SKU: 13626 ; Product Qty: 30, Product SKU: 98056 ; Product Qty: 3, Product SKU: 11044 ; Product Qty: 5, Product SKU: 86508 ; Product Qty: 5, Product SKU: 10031 ; Product Qty: 5, Product SKU: 60000 ; Product Qty: 1, Product SKU: 60032 ; Product Qty: 1, Product SKU: 60004 ; Product Qty: 3, Product SKU: 60020 ; Product Qty: 4, Product SKU: 60040 ; Product Qty: 2, Product SKU: 60096 ; Product Qty: 1, Product SKU: 60036 ; Product Qty: 4, Product SKU: 60044 ; Product Qty: 4, Product SKU: 60122 ; Product Qty: 1, Product SKU: 60034 ; Product Qty: 1, Product SKU: 60038 ; Product Qty: 1, Product SKU: 60030 ; Product Qty: 1, Product SKU: 60042 ; Product Qty: 2, Product SKU: 60060 ; Product Qty: 3, Product SKU: 60046 ; Product Qty: 2, Product SKU: 60052 ; Product Qty: 2, Product SKU: 60124 ; Product Qty: 2, Product SKU: 60123 ; Product Qty: 2, Product SKU: 60510 ; Product Qty: 2, Product SKU: 60504 ; Product Qty: 2, Product SKU: 60512 ; Product Qty: 2, Product SKU: 60520 ; Product Qty: 2, Product SKU: 60536 ; Product Qty: 3, Product SKU: 61110 ; Product Qty: 2, Product SKU: 60524 ; Product Qty: 2, Product SKU: 60540 ; Product Qty: 2, Product SKU: 84004 ; Product Qty: 2, Product SKU: 60984 ; Product Qty: 2, Product SKU: 60830 ; Product Qty: 5, Product SKU: 89003 ; Product Qty: 1, Product SKU: 69001 ; Product Qty: 2, Product SKU: 62216 ; Product Qty: 4, Product SKU: 61414 ; Product Qty: 3, Product SKU: 61410 ; Product Qty: 3, Product SKU: 69012 ; Product Qty: 3, Product SKU: 61412 ; Product Qty: 2, Product SKU: 83043 ; Product Qty: 2, Product SKU: 83050 ; Product Qty: 3, Product SKU: 86004 ; Product Qty: 4, Product SKU: 87332 ; Product Qty: 4, Product SKU: 59004 ; Product Qty: 3, Product SKU: 59001 ; Product Qty: 30, Product SKU: 90092 ; Product Qty: 5, Product SKU: 90030 ; Product Qty: 5, Product SKU: 98004 ; Product Qty: 30, Product SKU: 98050 ; '"
'50037','29541',,United States,Southlake,United States,TRUE,"'Product Qty: 1, Product SKU: 90040 ; '"
'50038','9095',勁園國際股份有限公司,Taiwan,新莊區,Taiwan,TRUE,"'Product Qty: 50, Product SKU: 11020 ; Product Qty: 40, Product SKU: 89003 ; Product Qty: 40, Product SKU: 70552 ; Product Qty: 40, Product SKU: 71943 ; Product Qty: 40, Product SKU: 70555 ; Product Qty: 40, Product SKU: 71004 ; Product Qty: 50, Product SKU: 13604 ; Product Qty: 30, Product SKU: 13035 ; Product Qty: 40, Product SKU: 84416 ; Product Qty: 40, Product SKU: 62208 ; Product Qty: 30, Product SKU: 13030 ; Product Qty: 40, Product SKU: 84404 ; Product Qty: 40, Product SKU: 61200 ; Product Qty: 110, Product SKU: 98052 ; Product Qty: 40, Product SKU: 95026 ; Product Qty: 40, Product SKU: 61216 ; Product Qty: 40, Product SKU: 61408 ; Product Qty: 50, Product SKU: 11008 ; Product Qty: 40, Product SKU: 71002 ; Product Qty: 50, Product SKU: 11032 ; Product Qty: 60, Product SKU: 98050 ; Product Qty: 50, Product SKU: 13404 ; Product Qty: 40, Product SKU: 13801 ; Product Qty: 40, Product SKU: 14202 ; Product Qty: 12, Product SKU: 90058 ; Product Qty: 50, Product SKU: 11028 ; Product Qty: 20, Product SKU: 62450 ; Product Qty: 50, Product SKU: 11036 ; Product Qty: 80, Product SKU: 61400 ; Product Qty: 30, Product SKU: 98056 ; Product Qty: 100, Product SKU: 13412 ; Product Qty: 50, Product SKU: 11007 ; Product Qty: 40, Product SKU: 61500 ; Product Qty: 50, Product SKU: 11014 ; Product Qty: 50, Product SKU: 13402 ; Product Qty: 50, Product SKU: 13603 ; Product Qty: 50, Product SKU: 13602 ; Product Qty: 20, Product SKU: 90092 ; Product Qty: 50, Product SKU: 11010 ; Product Qty: 40, Product SKU: 72341 ; Product Qty: 48, Product SKU: 90053 ; '"
'50039','5128',Beyond Circuits,United States,Santa Cruz,United States,TRUE,"'Product Qty: 2, Product SKU: 10021 ; Product Qty: 2, Product SKU: 13402 ; Product Qty: 3, Product SKU: 95010 ; Product Qty: 3, Product SKU: 14235 ; Product Qty: 2, Product SKU: 86502 ; Product Qty: 1, Product SKU: 89003 ; Product Qty: 2, Product SKU: 14403 ; Product Qty: 6, Product SKU: 70020 ; '"
'50040','29435',,Australia,Evanston Park,Australia,TRUE,"'Product Qty: 2, Product SKU: 13412 ; '"
'50041','29534',,Japan,imizu,Japan,TRUE,"'Product Qty: 1, Product SKU: 90040 ; '"
'50042','29435',,Australia,Evanston Park,Australia,TRUE,"'Product Qty: 2, Product SKU: 13412 ; '"
'50043','27132',"Siburnic Co., Ltd.",Thailand,"Bangsue,",Thailand,TRUE,"'Product Qty: 1, Product SKU: 90053 ; '"
'50044','13961',Albany Vet Hospital,New Zealand,Albany,New Zealand,TRUE,"'Product Qty: 1, Product SKU: 94010 ; Product Qty: 1, Product SKU: 95045 ; Product Qty: 1, Product SKU: 14202 ; '"
'50045','14038',Netram Technologies,South Africa,Cape Town South Africa,South Africa,TRUE,"'Product Qty: 13, Product SKU: 90107 ; Product Qty: 17, Product SKU: 90053 ; '"
'50046','14038',Netram Technologies,South Africa,Cape Town South Africa,South Africa,TRUE,"'Product Qty: 12, Product SKU: 90107 ; Product Qty: 15, Product SKU: 90053 ; '"
'50047','20242',Int. School of Lausanne,Switzerland,Le-Mont-sur-Lausanne,Switzerland,TRUE,"'Product Qty: 4, Product SKU: 81320 ; '"
'50048','29578',,Kuwait,Abdullah Almubarak,Kuwait,TRUE,"'Product Qty: 1, Product SKU: 90014 ; '"
'50049','29591',Pasco County Schools,United States,Land O' Lakes,United States,TRUE,"'Product Qty: 3, Product SKU: 90053 ; Product Qty: 3, Product SKU: 90092 ; Product Qty: 1, Product SKU: 90040 ; '"
'50050','29589',,Russian Federation,Moscow,Russian Federation,TRUE,"'Product Qty: 1, Product SKU: 90040 ; Product Qty: 1, Product SKU: 13404 ; Product Qty: 1, Product SKU: 13400 ; Product Qty: 1, Product SKU: 11007 ; Product Qty: 1, Product SKU: 14202 ; Product Qty: 1, Product SKU: 11008 ; '"
'50051','8315',Brilliant Labs,Canada,New Victoria,Canada,TRUE,"'Product Qty: 1, Product SKU: 90014 ; Product Qty: 7, Product SKU: 90058 ; Product Qty: 1, Product SKU: 98056 ; Product Qty: 7, Product SKU: 98050 ; '"
'50052','8315',Blackheath and Thornburgh College,Australia,Charters Towers,Australia,TRUE,"'Product Qty: 6, Product SKU: 90058 ; Product Qty: 6, Product SKU: 98050 ; '"
'50053','29527',University Of Calif. Irvine,United States,Irvine,United States,TRUE,"'Product Qty: 3, Product SKU: 71942 ; Product Qty: 2, Product SKU: 83016 ; Product Qty: 3, Product SKU: 87330 ; Product Qty: 3, Product SKU: 85008 ; Product Qty: 1, Product SKU: 84750 ; Product Qty: 1, Product SKU: 95017 ; '"
'50054','29374',Mr.,United States,Conneaut,United States,TRUE,"'Product Qty: 1, Product SKU: 87330 ; '"
'50055','28113',,Canada,St. Catharines,Canada,TRUE,"'Product Qty: 1, Product SKU: 13603 ; Product Qty: 1, Product SKU: 13602 ; Product Qty: 1, Product SKU: 13614 ; Product Qty: 1, Product SKU: 13810 ; Product Qty: 1, Product SKU: 12040 ; Product Qty: 1, Product SKU: 12035 ; '"
'50056','1468',Vitenparken Campus Aas,Norway,Aas,Norway,TRUE,"'Product Qty: 5, Product SKU: 90053 ; '"
'50057','29595',,Italy,Mirano,Italy,TRUE,"'Product Qty: 1, Product SKU: 14403 ; Product Qty: 1, Product SKU: 13412 ; Product Qty: 1, Product SKU: 14202 ; Product Qty: 1, Product SKU: 11008 ; Product Qty: 1, Product SKU: 11005 ; Product Qty: 1, Product SKU: 71946 ; '"
'50058','29614',,United States,Kirkland,United States,TRUE,"'Product Qty: 1, Product SKU: 11008 ; '"
'50059','5893',CARobotix Inc.,Canada,Markham,Canada,TRUE,"'Product Qty: 20, Product SKU: 90053 ; Product Qty: 10, Product SKU: 90058 ; Product Qty: 1, Product SKU: 11024 ; '"
'50060','29618',Atlascollege,Netherlands,Hoorn,Netherlands,TRUE,"'Product Qty: 1, Product SKU: 90053 ; '"
'50061','29623',,Japan,Chuo-ku,Japan,TRUE,"'Product Qty: 1, Product SKU: 90053 ; Product Qty: 1, Product SKU: 98056 ; '"
'50062','1559',圆创力,Taiwan,Kaohsiung,Taiwan,TRUE,"'Product Qty: 30, Product SKU: 13801 ; Product Qty: 36, Product SKU: 90053 ; Product Qty: 24, Product SKU: 90107 ; Product Qty: 2, Product SKU: 90105 ; Product Qty: 20, Product SKU: 13402 ; Product Qty: 20, Product SKU: 13602 ; Product Qty: 50, Product SKU: 98056 ; Product Qty: 50, Product SKU: 98052 ; Product Qty: 30, Product SKU: 98050 ; Product Qty: 50, Product SKU: 81320 ; Product Qty: 40, Product SKU: 12009 ; Product Qty: 30, Product SKU: 11032 ; Product Qty: 30, Product SKU: 13020 ; Product Qty: 10, Product SKU: 83049 ; Product Qty: 12, Product SKU: 90109 ; Product Qty: 10, Product SKU: 81042 ; Product Qty: 10, Product SKU: 61500 ; Product Qty: 20, Product SKU: 95026 ; Product Qty: 30, Product SKU: 13412 ; Product Qty: 15, Product SKU: 61216 ; '"
'50063','2049',Smart Robot,Taiwan,TAIPEI,Taiwan,TRUE,"'Product Qty: 1, Product SKU: 72342 ; Product Qty: 2, Product SKU: 87330 ; Product Qty: 3, Product SKU: 61516 ; Product Qty: 8, Product SKU: 86062 ; Product Qty: 4, Product SKU: 61500 ; Product Qty: 5, Product SKU: 62003 ; Product Qty: 6, Product SKU: 81042 ; Product Qty: 5, Product SKU: 83002 ; Product Qty: 1, Product SKU: 61200 ; Product Qty: 250, Product SKU: 87020 ; Product Qty: 4, Product SKU: 10050 ; Product Qty: 8, Product SKU: 12035 ; Product Qty: 30, Product SKU: 98052 ; Product Qty: 30, Product SKU: 98050 ; Product Qty: 5, Product SKU: 90030 ; Product Qty: 5, Product SKU: 98004 ; Product Qty: 30, Product SKU: 90092 ; Product Qty: 30, Product SKU: 94010 ; Product Qty: 3, Product SKU: 59001 ; Product Qty: 4, Product SKU: 59004 ; Product Qty: 2, Product SKU: 83043 ; Product Qty: 4, Product SKU: 87332 ; Product Qty: 3, Product SKU: 86004 ; Product Qty: 6, Product SKU: 83050 ; Product Qty: 3, Product SKU: 69012 ; Product Qty: 3, Product SKU: 61410 ; Product Qty: 3, Product SKU: 61412 ; Product Qty: 1, Product SKU: 69001 ; Product Qty: 2, Product SKU: 60984 ; Product Qty: 5, Product SKU: 89003 ; Product Qty: 4, Product SKU: 61414 ; Product Qty: 2, Product SKU: 62216 ; Product Qty: 2, Product SKU: 60540 ; Product Qty: 2, Product SKU: 60520 ; Product Qty: 2, Product SKU: 60510 ; Product Qty: 2, Product SKU: 60536 ; Product Qty: 2, Product SKU: 60524 ; Product Qty: 2, Product SKU: 60830 ; Product Qty: 3, Product SKU: 61110 ; Product Qty: 2, Product SKU: 84004 ; Product Qty: 2, Product SKU: 60512 ; Product Qty: 2, Product SKU: 60052 ; Product Qty: 6, Product SKU: 60046 ; Product Qty: 2, Product SKU: 60124 ; Product Qty: 2, Product SKU: 60504 ; Product Qty: 2, Product SKU: 60123 ; Product Qty: 1, Product SKU: 60042 ; Product Qty: 2, Product SKU: 60060 ; Product Qty: 1, Product SKU: 60030 ; Product Qty: 2, Product SKU: 60096 ; Product Qty: 1, Product SKU: 60038 ; Product Qty: 4, Product SKU: 60044 ; Product Qty: 1, Product SKU: 60034 ; Product Qty: 4, Product SKU: 60040 ; Product Qty: 4, Product SKU: 60122 ; Product Qty: 1, Product SKU: 60036 ; Product Qty: 1, Product SKU: 60032 ; Product Qty: 3, Product SKU: 11044 ; Product Qty: 5, Product SKU: 86508 ; Product Qty: 3, Product SKU: 60020 ; Product Qty: 5, Product SKU: 10031 ; Product Qty: 5, Product SKU: 60000 ; Product Qty: 1, Product SKU: 60004 ; Product Qty: 7, Product SKU: 59002 ; Product Qty: 3, Product SKU: 13626 ; Product Qty: 4, Product SKU: 11024 ; Product Qty: 30, Product SKU: 98056 ; Product Qty: 8, Product SKU: 12015 ; Product Qty: 6, Product SKU: 11036 ; Product Qty: 1, Product SKU: 90105 ; Product Qty: 6, Product SKU: 13614 ; Product Qty: 4, Product SKU: 11007 ; Product Qty: 7, Product SKU: 11010 ; Product Qty: 5, Product SKU: 11012 ; Product Qty: 2, Product SKU: 11014 ; Product Qty: 5, Product SKU: 13602 ; Product Qty: 6, Product SKU: 11032 ; Product Qty: 6, Product SKU: 11028 ; Product Qty: 8, Product SKU: 13402 ; Product Qty: 5, Product SKU: 13603 ; Product Qty: 9, Product SKU: 13005 ; Product Qty: 5, Product SKU: 13604 ; Product Qty: 5, Product SKU: 59000 ; Product Qty: 6, Product SKU: 81057 ; Product Qty: 4, Product SKU: 50000 ; Product Qty: 3, Product SKU: 60516 ; Product Qty: 5, Product SKU: 62448 ; Product Qty: 12, Product SKU: 81320 ; Product Qty: 8, Product SKU: 89020 ; Product Qty: 4, Product SKU: 14008 ; '"
'50064','2049',Smart Robot,Taiwan,TAIPEI,Taiwan,TRUE,"'Product Qty: 14, Product SKU: 81320 ; Product Qty: 8, Product SKU: 89020 ; Product Qty: 5, Product SKU: 62448 ; Product Qty: 3, Product SKU: 60516 ; Product Qty: 6, Product SKU: 81057 ; Product Qty: 4, Product SKU: 50000 ; Product Qty: 5, Product SKU: 59000 ; Product Qty: 5, Product SKU: 13604 ; Product Qty: 5, Product SKU: 13602 ; Product Qty: 2, Product SKU: 11014 ; Product Qty: 5, Product SKU: 13603 ; Product Qty: 8, Product SKU: 13402 ; Product Qty: 9, Product SKU: 13005 ; Product Qty: 6, Product SKU: 13614 ; Product Qty: 6, Product SKU: 11032 ; Product Qty: 6, Product SKU: 11028 ; Product Qty: 4, Product SKU: 11007 ; Product Qty: 7, Product SKU: 11010 ; Product Qty: 6, Product SKU: 11036 ; Product Qty: 5, Product SKU: 11012 ; Product Qty: 4, Product SKU: 11024 ; Product Qty: 8, Product SKU: 12015 ; Product Qty: 1, Product SKU: 90105 ; Product Qty: 7, Product SKU: 59002 ; Product Qty: 30, Product SKU: 98056 ; Product Qty: 3, Product SKU: 13626 ; Product Qty: 3, Product SKU: 11044 ; Product Qty: 5, Product SKU: 86508 ; Product Qty: 5, Product SKU: 10031 ; Product Qty: 5, Product SKU: 60000 ; Product Qty: 1, Product SKU: 60004 ; Product Qty: 3, Product SKU: 60020 ; Product Qty: 1, Product SKU: 60032 ; Product Qty: 1, Product SKU: 60036 ; Product Qty: 4, Product SKU: 60040 ; Product Qty: 4, Product SKU: 60044 ; Product Qty: 4, Product SKU: 60122 ; Product Qty: 2, Product SKU: 60096 ; Product Qty: 1, Product SKU: 60038 ; Product Qty: 1, Product SKU: 60034 ; Product Qty: 1, Product SKU: 60030 ; Product Qty: 1, Product SKU: 60042 ; Product Qty: 2, Product SKU: 60060 ; Product Qty: 6, Product SKU: 60046 ; Product Qty: 2, Product SKU: 60052 ; Product Qty: 2, Product SKU: 60123 ; Product Qty: 2, Product SKU: 60124 ; Product Qty: 2, Product SKU: 60504 ; Product Qty: 2, Product SKU: 60510 ; Product Qty: 2, Product SKU: 60512 ; Product Qty: 2, Product SKU: 60524 ; Product Qty: 2, Product SKU: 60536 ; Product Qty: 2, Product SKU: 60520 ; Product Qty: 2, Product SKU: 60540 ; Product Qty: 2, Product SKU: 84004 ; Product Qty: 3, Product SKU: 61110 ; Product Qty: 2, Product SKU: 60830 ; Product Qty: 2, Product SKU: 60984 ; Product Qty: 1, Product SKU: 69001 ; Product Qty: 5, Product SKU: 89003 ; Product Qty: 4, Product SKU: 61414 ; Product Qty: 2, Product SKU: 62216 ; Product Qty: 3, Product SKU: 61410 ; Product Qty: 3, Product SKU: 61412 ; Product Qty: 3, Product SKU: 69012 ; Product Qty: 2, Product SKU: 83043 ; Product Qty: 6, Product SKU: 83050 ; Product Qty: 4, Product SKU: 87332 ; Product Qty: 3, Product SKU: 59001 ; Product Qty: 3, Product SKU: 86004 ; Product Qty: 30, Product SKU: 90092 ; Product Qty: 4, Product SKU: 59004 ; Product Qty: 5, Product SKU: 90030 ; Product Qty: 5, Product SKU: 98004 ; Product Qty: 30, Product SKU: 98050 ; Product Qty: 30, Product SKU: 98052 ; Product Qty: 30, Product SKU: 94010 ; Product Qty: 250, Product SKU: 87020 ; Product Qty: 8, Product SKU: 12035 ; Product Qty: 4, Product SKU: 10050 ; Product Qty: 5, Product SKU: 62003 ; Product Qty: 6, Product SKU: 81042 ; Product Qty: 5, Product SKU: 83002 ; Product Qty: 8, Product SKU: 86062 ; Product Qty: 3, Product SKU: 61516 ; Product Qty: 2, Product SKU: 87330 ; Product Qty: 1, Product SKU: 61200 ; Product Qty: 4, Product SKU: 61500 ; Product Qty: 1, Product SKU: 72342 ; Product Qty: 4, Product SKU: 14008 ; '"
'50065','29644',Puikprodukties,Netherlands,Schermerhorn,Netherlands,TRUE,"'Product Qty: 16, Product SKU: 80601 ; Product Qty: 10, Product SKU: 14235 ; '"
'50066','29485',coms4you Ltd,United Kingdom,Guildford,United Kingdom,TRUE,"'Product Qty: 1, Product SKU: 13030 ; '"
'50067','6006',,United States,San Francisco,United States,TRUE,"'Product Qty: 3, Product SKU: 81340 ; Product Qty: 1, Product SKU: 10060 ; Product Qty: 1, Product SKU: 13035 ; '"
'50068','20507',,United States,Atlanta,United States,TRUE,"'Product Qty: 2, Product SKU: 60000 ; Product Qty: 1, Product SKU: 60052 ; Product Qty: 3, Product SKU: 60709 ; Product Qty: 3, Product SKU: 60707 ; Product Qty: 1, Product SKU: 13603 ; Product Qty: 2, Product SKU: 14035 ; Product Qty: 1, Product SKU: 11024 ; Product Qty: 1, Product SKU: 13010 ; Product Qty: 1, Product SKU: 11028 ; Product Qty: 4, Product SKU: 61808 ; Product Qty: 1, Product SKU: 83016 ; Product Qty: 2, Product SKU: 61404 ; Product Qty: 1, Product SKU: 61500 ; '"
'50069','29652',,Australia,Northcote,Australia,TRUE,"'Product Qty: 1, Product SKU: 11010 ; Product Qty: 1, Product SKU: 11008 ; '"
'50070','29649',,Saudi Arabia,Makkah,Saudi Arabia,TRUE,"'Product Qty: 3, Product SKU: 90040 ; '"
'50071','2963',Branksome Hall Asia,"Korea, Republic of",Seogwipo-si,"Korea, Republic of",TRUE,"'Product Qty: 1, Product SKU: 99800 ; '"
'50072','29655',EPAL KASTORIAS,Greece,KASTORIA,Greece,TRUE,"'Product Qty: 1, Product SKU: 13030 ; '"
'50073','29656',,India,Pune,India,TRUE,"'Product Qty: 1, Product SKU: 90053 ; '"
'50074','27681',,United States,Wellesley,United States,TRUE,"'Product Qty: 1, Product SKU: 14235 ; Product Qty: 1, Product SKU: 11014 ; Product Qty: 1, Product SKU: 13412 ; '"
'50075','22877',,Hong Kong,Yuen Long Kau Hui Road,Hong Kong,TRUE,"'Product Qty: 1, Product SKU: 11005 ; Product Qty: 2, Product SKU: 13418 ; '"
'50076','2691',Kidsprint ApS,Denmark,Give,Denmark,TRUE,"'Product Qty: 10, Product SKU: 94010 ; Product Qty: 12, Product SKU: 62452 ; Product Qty: 11, Product SKU: 11044 ; Product Qty: 12, Product SKU: 13801 ; Product Qty: 12, Product SKU: 95026 ; '"
'50077','12980',,Hong Kong,MA OH SHAN,Hong Kong,TRUE,"'Product Qty: 1, Product SKU: 13020 ; Product Qty: 1, Product SKU: 13005 ; Product Qty: 1, Product SKU: 13010 ; Product Qty: 2, Product SKU: 70015 ; Product Qty: 1, Product SKU: 13620 ; Product Qty: 1, Product SKU: 13605 ; Product Qty: 1, Product SKU: 98062 ; '"
'50078','29662',Musique MTC,Canada,Montreal-North,Canada,TRUE,"'Product Qty: 1, Product SKU: 11007 ; Product Qty: 1, Product SKU: 90053 ; '"
'50079','29668',,United States,Nazareth,United States,TRUE,"'Product Qty: 1, Product SKU: 95045 ; Product Qty: 2, Product SKU: 14403 ; Product Qty: 1, Product SKU: 71946 ; Product Qty: 1, Product SKU: 71945 ; Product Qty: 2, Product SKU: 72370 ; Product Qty: 1, Product SKU: 72342 ; '"
'50080','29669',,Croatia,Zagreb,Croatia,TRUE,"'Product Qty: 1, Product SKU: 90092 ; '"
'50081','11103',,Russian Federation,Москва (Moscow),Russian Federation,TRUE,"'Product Qty: 1, Product SKU: 90010 ; '"
'50082','29671',,Brazil,Botucatu,Brazil,TRUE,"'Product Qty: 1, Product SKU: 90040 ; '"
